"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"92","Bulgaria","BGR","EUR",4,2010,"Surveillance",1,"A",803,16,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
"93","Bahrain","BHR","EMR",1,2022,"Surveillance",1,"N",82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2,NA,NA,NA,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"94","Bahrain","BHR","EMR",2,2021,"Surveillance",1,"N",112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"95","Bahrain","BHR","EMR",3,2019,"Surveillance",1,"N",93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,NA,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"96","Bahrain","BHR","EMR",4,2018,"Surveillance",1,"A",79,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,4,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"97","Bahrain","BHR","EMR",5,2017,"Surveillance",1,"A",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"98","Bahrain","BHR","EMR",6,2016,"Surveillance",1,"A",86,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Bahrain","BHR","EMR",7,2012,"Surveillance",1,"A",160,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"100","Bahrain","BHR","EMR",8,2011,"Surveillance",1,"A",154,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
"101","Bahrain","BHR","EMR",9,2010,"Surveillance",1,"A",162,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"102","Bahamas","BHS","AMR",1,2020,"Surveillance",1,"A",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"103","Bahamas","BHS","AMR",2,2019,"Surveillance",1,"A",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"104","Bahamas","BHS","AMR",3,2018,"Surveillance",1,"N",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"105","Bahamas","BHS","AMR",4,2012,"Surveillance",1,"A",27,1,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"106","Bahamas","BHS","AMR",5,2011,"Surveillance",1,"A",31,1,NA,NA,NA,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"107","Bahamas","BHS","AMR",6,2010,"Surveillance",1,"A",21,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"108","Bosnia and Herzegovina","BIH","EUR",1,2022,"Surveillance",1,"A",338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"109","Bosnia and Herzegovina","BIH","EUR",2,2021,"Surveillance",1,"A",255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"110","Bosnia and Herzegovina","BIH","EUR",3,2016,"Surveillance",1,"A",545,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"111","Bosnia and Herzegovina","BIH","EUR",4,2015,"Surveillance",1,"A",583,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"112","Bosnia and Herzegovina","BIH","EUR",5,2013,"Surveillance",1,"A",643,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"113","Bosnia and Herzegovina","BIH","EUR",6,2012,"Surveillance",1,"A",724,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"114","Bosnia and Herzegovina","BIH","EUR",7,2011,"Surveillance",1,"A",704,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"115","Bosnia and Herzegovina","BIH","EUR",8,2010,"Surveillance",1,"A",600,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"116","Bosnia and Herzegovina","BIH","EUR",9,2009,"Surveillance",1,"A",854,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"117","Bosnia and Herzegovina","BIH","EUR",10,2007,"pre-2010 TME data collection",1,"A",1267,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Bosnia and Herzegovina","BIH","EUR",11,2006,"pre-2010 TME data collection",1,"A",993,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Bosnia and Herzegovina","BIH","EUR",12,2005,"Surveillance",1,"A",1035,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"120","Bosnia and Herzegovina","BIH","EUR",13,2004,"Surveillance",1,"A",1048,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"121","Bosnia and Herzegovina","BIH","EUR",14,2003,"Surveillance",1,"A",951,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"122","Bosnia and Herzegovina","BIH","EUR",15,2002,"Surveillance",1,"A",933,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"123","Bosnia and Herzegovina","BIH","EUR",16,2001,"Surveillance",1,"A",1132,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"124","Bosnia and Herzegovina","BIH","EUR",17,2000,"Surveillance",1,"A",993,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"125","Bosnia and Herzegovina","BIH","EUR",18,1999,"Surveillance",1,"A",1154,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"126","Belarus","BLR","EUR",1,2022,"Surveillance",1,"A",1203,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,499,NA,NA,NA,571,NA,NA,NA,499,NA,NA,NA,NA,NA,NA,NA
"127","Belarus","BLR","EUR",2,2021,"Surveillance",1,"A",1032,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,390,NA,NA,NA,416,NA,NA,NA,390,NA,NA,NA,NA,NA,NA,NA
"128","Belarus","BLR","EUR",3,2020,"Surveillance",1,"A",1015,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,401,NA,NA,NA,422,NA,NA,NA,401,NA,NA,NA,NA,NA,NA,NA
"129","Belarus","BLR","EUR",4,2019,"Surveillance",1,"A",1490,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,561,NA,NA,NA,503,NA,NA,NA,561,NA,NA,NA,NA,NA,NA,NA
"130","Belarus","BLR","EUR",5,2018,"Surveillance",1,"A",1529,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529,559,NA,NA,NA,NA,NA,NA,NA,559,NA,NA,NA,NA,NA,NA,NA
"131","Belarus","BLR","EUR",6,2017,"Surveillance",1,"A",1690,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,649,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,NA,NA,NA,NA,NA
"132","Belarus","BLR","EUR",7,2016,"Surveillance",1,"A",1762,654,NA,NA,NA,2,NA,NA,NA,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA
"133","Belarus","BLR","EUR",8,2015,"Surveillance",1,"A",1896,678,NA,NA,NA,9,NA,NA,NA,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"134","Belarus","BLR","EUR",9,2014,"Surveillance",1,"A",1958,667,NA,NA,NA,5,NA,NA,NA,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"135","Belarus","BLR","EUR",10,2013,"Surveillance",1,"A",2145,755,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"136","Belarus","BLR","EUR",11,2012,"Surveillance",1,"A",2164,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Belarus","BLR","EUR",12,2011,"Survey",1,"A",934,NA,32.3,29.7,35,NA,0.5,0.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6.6,9.7
"138","Belize","BLZ","AMR",1,2022,"Surveillance",1,"A",56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"139","Belize","BLZ","AMR",2,2021,"Surveillance",1,"N",46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"140","Bermuda","BMU","AMR",1,2021,"Surveillance",1,"N",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"141","Bermuda","BMU","AMR",2,2019,"Surveillance",1,"N",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"142","Bermuda","BMU","AMR",3,2018,"Surveillance",1,"N",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"143","Bermuda","BMU","AMR",4,2017,"Surveillance",1,"A",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"144","Bermuda","BMU","AMR",5,2016,"Surveillance",1,"A",2,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"145","Bermuda","BMU","AMR",6,2012,"Surveillance",1,"A",2,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"146","Bermuda","BMU","AMR",7,2011,"Surveillance",1,"A",1,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"147","Bermuda","BMU","AMR",8,2010,"Surveillance",1,"A",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"148","Bolivia (Plurinational State of)","BOL","AMR",1,2020,"Surveillance",1,"A",3654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3654,51,NA,NA,NA,10,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
"149","Bolivia (Plurinational State of)","BOL","AMR",2,1996,"Survey",1,"A",498,NA,1.2,0.44,2.6,NA,4.82,3.11,7.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04,6.67,11.9
"150","Brazil","BRA","AMR",1001,2008,"Survey",0,"A",3000,NA,1.4,1,1.8,NA,0.1,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,3.9,5
"151","Brazil","BRA","AMR",1002,1996,"Survey",0,"A",2095,NA,0.91,0.55,1.42,NA,0.19,0.05,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,4.1,6.07
"152","Barbados","BRB","AMR",1,2020,"Surveillance",1,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"153","Barbados","BRB","AMR",2,2014,"Surveillance",1,"A",3,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"154","Brunei Darussalam","BRN","WPR",1,2021,"Surveillance",1,"A",162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"155","Brunei Darussalam","BRN","WPR",2,2020,"Surveillance",1,"A",229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"156","Brunei Darussalam","BRN","WPR",3,2019,"Surveillance",1,"A",194,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"157","Brunei Darussalam","BRN","WPR",4,2018,"Surveillance",1,"A",197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"158","Brunei Darussalam","BRN","WPR",5,2017,"Surveillance",1,"A",170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,0,NA,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"159","Brunei Darussalam","BRN","WPR",6,2016,"Surveillance",1,"A",162,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"160","Brunei Darussalam","BRN","WPR",7,2015,"Surveillance",1,"A",162,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"161","Brunei Darussalam","BRN","WPR",8,2014,"Surveillance",1,"A",113,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"162","Brunei Darussalam","BRN","WPR",9,2013,"Surveillance",1,"A",146,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"163","Brunei Darussalam","BRN","WPR",10,2012,"Surveillance",1,"A",166,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"164","Brunei Darussalam","BRN","WPR",11,2011,"Surveillance",1,"A",205,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"165","Brunei Darussalam","BRN","WPR",12,2010,"Surveillance",1,"A",181,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"166","Brunei Darussalam","BRN","WPR",13,2009,"Surveillance",1,"A",164,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"167","Bhutan","BTN","SEA",1,2021,"Surveillance",1,"N",385,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,44,NA,NA,NA,48,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"168","Bhutan","BTN","SEA",2,2020,"Surveillance",1,"A",362,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,74,NA,NA,NA,55,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA
"169","Bhutan","BTN","SEA",3,2019,"Surveillance",1,"A",424,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,73,NA,NA,NA,87,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
"170","Bhutan","BTN","SEA",4,2018,"Surveillance",1,"N",349,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,42,NA,NA,NA,75,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
"171","Bhutan","BTN","SEA",5,2017,"Surveillance",1,"A",376,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,50,NA,NA,NA,68,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
"172","Bhutan","BTN","SEA",6,2016,"Surveillance",1,"A",340,40,NA,NA,NA,4,NA,NA,NA,70,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
"173","Botswana","BWA","AFR",1,2008,"Survey",1,"A",924,NA,2.5,1.5,3.5,NA,1.1,0.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,3.6,6.4
"174","Botswana","BWA","AFR",2,2002,"Survey",1,"A",1182,NA,0.85,0.41,1.56,NA,1.18,0.65,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64,2.63,4.9
"175","Botswana","BWA","AFR",3,1999,"Survey",1,"A",638,NA,0.47,0.1,1.37,NA,0.16,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,2.54,5.78
"176","Botswana","BWA","AFR",4,1996,"Survey",1,"A",407,NA,0.25,0.01,1.36,NA,0.74,0.15,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,0.4,2.84
"177","Central African Republic","CAF","AFR",1001,2009,"Survey",0,"A",225,NA,0.4,0,2.5,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,5.5,13.4
"178","Central African Republic","CAF","AFR",1002,1998,"Survey",0,"A",464,NA,1.08,0.35,2.5,NA,0.22,0.01,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,6.05,11.31
"179","Canada","CAN","AMR",1,2021,"Surveillance",1,"A",593,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,6,NA,NA,NA,31,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"180","Canada","CAN","AMR",2,2015,"Surveillance",1,"A",856,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
"181","Canada","CAN","AMR",3,2014,"Surveillance",1,"A",863,10,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
"182","Canada","CAN","AMR",4,2013,"Surveillance",1,"A",883,12,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA
"183","Canada","CAN","AMR",5,2012,"Surveillance",1,"A",1244,7,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA
"184","Canada","CAN","AMR",6,2010,"Surveillance",1,"A",987,15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA
"185","Canada","CAN","AMR",7,2009,"Surveillance",1,"A",1321,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA
"186","Canada","CAN","AMR",8,2008,"Surveillance",1,"A",1098,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA
"187","Canada","CAN","AMR",9,2007,"pre-2010 TME data collection",1,"A",1113,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Canada","CAN","AMR",10,2006,"Surveillance",1,"A",1058,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA
"189","Canada","CAN","AMR",11,2005,"Surveillance",1,"A",1130,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Canada","CAN","AMR",12,2004,"Surveillance",1,"A",1154,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Canada","CAN","AMR",13,2003,"Surveillance",1,"A",1153,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Canada","CAN","AMR",14,2002,"Surveillance",1,"A",1172,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Canada","CAN","AMR",15,2001,"Surveillance",1,"A",1262,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Canada","CAN","AMR",16,2000,"Surveillance",1,"A",1162,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Canada","CAN","AMR",17,1999,"Surveillance",1,"A",1268,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Canada","CAN","AMR",18,1998,"Surveillance",1,"A",1206,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Canada","CAN","AMR",19,1997,"Surveillance",1,"A",1366,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Canada","CAN","AMR",20,1996,"Surveillance",1,"A",1203,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Canada","CAN","AMR",21,1995,"Surveillance",1,"A",1242,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
