"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","area.desc.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"479","France","FRA","EUR",10,2001,"Surveillance",1,NA,"A",1056,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"480","France","FRA","EUR",11,2000,"Surveillance",1,NA,"A",947,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
"481","France","FRA","EUR",12,1999,"Surveillance",1,NA,"A",910,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"482","France","FRA","EUR",13,1997,"Surveillance",1,NA,"A",787,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA
"483","France","FRA","EUR",14,1996,"Surveillance",1,NA,"A",1491,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
"484","Micronesia (Federated States of)","FSM","WPR",1,2022,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"485","Micronesia (Federated States of)","FSM","WPR",2,2021,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"486","Micronesia (Federated States of)","FSM","WPR",3,2020,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"487","Micronesia (Federated States of)","FSM","WPR",4,2019,"Surveillance",1,NA,"N",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"488","Micronesia (Federated States of)","FSM","WPR",5,2018,"Surveillance",1,NA,"N",24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"489","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",1,2021,"Surveillance",1,NA,"N",1731,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1734,33,NA,NA,NA,119,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"490","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",2,2020,"Surveillance",1,NA,"N",1542,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1546,31,NA,NA,NA,123,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
"491","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",3,2019,"Surveillance",1,NA,"A",1904,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906,27,NA,NA,NA,149,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"492","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",4,2018,"Surveillance",1,NA,"A",1919,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,24,NA,NA,NA,142,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"493","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",5,2017,"Surveillance",1,NA,"A",2006,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,28,NA,NA,NA,141,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"494","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",6,2015,"Surveillance",1,NA,"A",2163,27,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA
"495","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",7,2014,"Surveillance",1,NA,"A",2413,29,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA
"496","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",8,2013,"Surveillance",1,NA,"A",2526,36,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA
"497","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",9,2012,"Surveillance",1,NA,"A",4570,62,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,NA,NA,NA
"498","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",10,2011,"Surveillance",1,NA,"A",4778,66,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA
"499","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",11,2009,"Surveillance",1,NA,"A",4010,41,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,NA,NA,NA
"500","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",12,2008,"pre-2010 TME data collection",1,NA,"A",3749,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",13,2007,"Surveillance",1,NA,"A",3441,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,NA
"502","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",14,2006,"pre-2010 TME data collection",1,NA,"A",4677,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",15,2005,"Surveillance",1,NA,"A",3428,23,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,NA
"504","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",16,2004,"Surveillance",1,NA,"A",3105,22,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,NA
"505","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",17,2003,"Surveillance",1,NA,"A",2919,28,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA
"506","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",18,2002,"Surveillance",1,NA,"A",3110,22,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA
"507","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",19,2001,"Surveillance",1,NA,"A",2752,23,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA
"508","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",20,2000,"Surveillance",1,NA,"A",2312,21,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA
"509","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",21,1999,"Surveillance",1,NA,"A",2138,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA
"510","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",22,1997,"Surveillance",1,NA,"A",3053,24,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA
"511","United Kingdom of Great Britain and Northern Ireland","GBR","EUR",23,1995,"Surveillance",1,NA,"A",2742,29,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA
"512","Georgia","GEO","EUR",1,2022,"Surveillance",1,NA,"A",854,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,105,NA,NA,NA,171,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
"513","Georgia","GEO","EUR",2,2021,"Surveillance",1,NA,"A",790,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,101,NA,NA,NA,149,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA
"514","Georgia","GEO","EUR",3,2020,"Surveillance",1,NA,"A",970,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,114,NA,NA,NA,210,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA
"515","Georgia","GEO","EUR",4,2019,"Surveillance",1,NA,"A",1118,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360,165,NA,NA,NA,230,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA
"516","Georgia","GEO","EUR",5,2018,"Surveillance",1,NA,"A",810,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,160,NA,NA,NA,173,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA
"517","Georgia","GEO","EUR",6,2017,"Surveillance",1,NA,"A",1231,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442,163,NA,NA,NA,250,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA
"518","Georgia","GEO","EUR",7,2016,"Surveillance",1,NA,"A",1386,142,NA,NA,NA,10,NA,NA,NA,208,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,NA
"519","Georgia","GEO","EUR",8,2015,"Surveillance",1,NA,"A",1447,168,NA,NA,NA,10,NA,NA,NA,157,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA
"520","Georgia","GEO","EUR",9,2014,"Surveillance",1,NA,"A",1482,172,NA,NA,NA,3,NA,NA,NA,130,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA
"521","Georgia","GEO","EUR",10,2013,"Surveillance",1,NA,"A",1629,183,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,NA
"522","Georgia","GEO","EUR",11,2012,"Surveillance",1,NA,"A",1931,177,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA,NA,NA
"523","Georgia","GEO","EUR",12,2011,"Surveillance",1,NA,"A",2197,239,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA
"524","Georgia","GEO","EUR",13,2010,"Surveillance",1,NA,"A",1987,188,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,NA
"525","Georgia","GEO","EUR",14,2009,"Surveillance",1,NA,"A",1777,183,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,NA
"526","Georgia","GEO","EUR",15,2006,"Survey",1,NA,"A",799,NA,6.76,5.08,8.82,NA,0.88,0.35,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.65,13.93,19.73
"527","Ghana","GHA","AFR",1,2022,"Surveillance",1,NA,"A",11391,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11391,180,NA,NA,NA,52,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA
"528","Ghana","GHA","AFR",2,2021,"Surveillance",1,NA,"A",188,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8532,188,NA,NA,NA,22,NA,NA,NA,188,NA,NA,NA,NA,NA,NA,NA
"529","Ghana","GHA","AFR",3,2020,"Surveillance",1,NA,"A",8016,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8016,180,NA,NA,NA,5,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA
"530","Ghana","GHA","AFR",4,2019,"Surveillance",1,NA,"A",229,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8877,229,NA,NA,NA,91,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA
"531","Ghana","GHA","AFR",5,2018,"Surveillance",1,NA,"A",95,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7413,95,NA,NA,NA,18,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"532","Ghana","GHA","AFR",6,2017,"Survey",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,762,NA,1.5,0.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Gambia","GMB","AFR",1,2000,"Survey",1,NA,"A",210,NA,0.48,0.01,2.62,NA,0.48,0.01,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.52,4.8
"534","Guinea-Bissau","GNB","AFR",1,2022,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"535","Guinea-Bissau","GNB","AFR",2,2021,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,33,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"536","Greece","GRC","EUR",1,2020,"Surveillance",1,NA,"A",262,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,6,NA,NA,NA,15,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"537","Greece","GRC","EUR",2,2010,"Surveillance",1,NA,"A",67,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"538","Greece","GRC","EUR",3,2009,"Surveillance",1,NA,"A",136,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"539","Greece","GRC","EUR",4,2007,"Surveillance",1,NA,"A",488,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA
"540","Greece","GRC","EUR",5,2006,"pre-2010 TME data collection",1,NA,"A",507,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Grenada","GRD","AMR",1,2019,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"542","Greenland","GRL","EUR",1,2018,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Guatemala","GTM","AMR",1,2022,"Surveillance",1,NA,"A",2473,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473,53,NA,NA,NA,41,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA
"544","Guatemala","GTM","AMR",2,2021,"Surveillance",1,NA,"A",92,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,34,NA,NA,NA,15,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"545","Guatemala","GTM","AMR",3,2002,"Survey",1,NA,"A",668,NA,2.99,1.83,4.62,NA,1.2,0.52,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,5.81,10.21
"546","Guam","GUM","WPR",1,2022,"Surveillance",1,NA,"N",52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,NA,NA,NA,46,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"547","Guam","GUM","WPR",2,2021,"Surveillance",1,NA,"A",35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"548","Guam","GUM","WPR",3,2020,"Surveillance",1,NA,"A",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"549","Guam","GUM","WPR",4,2019,"Surveillance",1,NA,"N",49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,NA,NA,NA,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"550","Guam","GUM","WPR",5,2018,"Surveillance",1,NA,"A",44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"551","Guam","GUM","WPR",6,2017,"Surveillance",1,NA,"A",56,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,NA,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"552","Guam","GUM","WPR",7,2016,"Surveillance",1,NA,"A",40,2,NA,NA,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"553","Guam","GUM","WPR",8,2012,"Surveillance",1,NA,"A",31,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"554","Guam","GUM","WPR",9,2011,"Surveillance",1,NA,"A",43,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"555","Guam","GUM","WPR",10,2010,"Surveillance",1,NA,"A",56,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"556","Guam","GUM","WPR",11,2009,"Surveillance",1,NA,"A",50,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"557","Guam","GUM","WPR",12,2008,"pre-2010 TME data collection",1,NA,"A",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Guam","GUM","WPR",13,2007,"pre-2010 TME data collection",1,NA,"A",38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Guam","GUM","WPR",14,2006,"pre-2010 TME data collection",1,NA,"A",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Guam","GUM","WPR",15,2005,"pre-2010 TME data collection",1,NA,"A",39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Guam","GUM","WPR",16,2004,"pre-2010 TME data collection",1,NA,"A",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Guyana","GUY","AMR",1,2021,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,3,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"563","Guyana","GUY","AMR",2,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,9,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"564","Guyana","GUY","AMR",3,2017,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"565","China, Hong Kong SAR","HKG","WPR",1,2022,"Surveillance",1,NA,"A",1897,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898,21,NA,NA,NA,99,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"566","China, Hong Kong SAR","HKG","WPR",2,2021,"Surveillance",1,NA,"A",2180,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2181,22,NA,NA,NA,113,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"567","China, Hong Kong SAR","HKG","WPR",3,2020,"Surveillance",1,NA,"A",2104,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2105,14,NA,NA,NA,101,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"568","China, Hong Kong SAR","HKG","WPR",4,2019,"Surveillance",1,NA,"A",2343,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2343,19,NA,NA,NA,127,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"569","China, Hong Kong SAR","HKG","WPR",5,2018,"Surveillance",1,NA,"N",2521,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2533,37,NA,NA,NA,138,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"570","China, Hong Kong SAR","HKG","WPR",6,2017,"Surveillance",1,NA,"A",2285,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285,20,NA,NA,NA,132,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"571","China, Hong Kong SAR","HKG","WPR",7,2011,"Surveillance",1,NA,"A",1992,17,NA,NA,NA,6,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA
"572","China, Hong Kong SAR","HKG","WPR",8,2009,"Surveillance",1,NA,"A",2056,15,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA
"573","China, Hong Kong SAR","HKG","WPR",9,2008,"Surveillance",1,NA,"A",2443,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA
"574","China, Hong Kong SAR","HKG","WPR",10,2007,"Surveillance",1,NA,"A",2593,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA
"575","China, Hong Kong SAR","HKG","WPR",11,2005,"Surveillance",1,NA,"A",3271,28,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,NA
"576","China, Hong Kong SAR","HKG","WPR",12,2004,"Surveillance",1,NA,"A",2682,13,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
"577","China, Hong Kong SAR","HKG","WPR",13,2001,"Surveillance",1,NA,"A",3470,27,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA
"578","China, Hong Kong SAR","HKG","WPR",14,2000,"Surveillance",1,NA,"A",3479,37,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA
"579","China, Hong Kong SAR","HKG","WPR",15,1999,"Surveillance",1,NA,"A",3460,35,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,NA
"580","China, Hong Kong SAR","HKG","WPR",16,1998,"Surveillance",1,NA,"A",3753,49,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,NA
"581","China, Hong Kong SAR","HKG","WPR",17,1997,"Surveillance",1,NA,"A",3432,39,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA
