"","country","iso3","g.whoregion","row.rank.ret","year.ret","source.ret","all.areas.covered.ret","area.desc.ret","surv.quality.ret","dst.rlt.ret","mdr.ret","mdr.ret.pcnt","mdr.ret.pcnt.lo","mdr.ret.pcnt.hi","dr.r.nh.ret","dr.r.nh.ret.pcnt","dr.r.nh.ret.pcnt.lo","dr.r.nh.ret.pcnt.hi","xpert.ret","xpert.dr.r.ret","xpert.dr.r.ret.pcnt","xpert.dr.r.ret.pcnt.lo","xpert.dr.r.ret.pcnt.hi","r.rlt.ret","rr.ret","rr.ret.pcnt","rr.ret.pcnt.lo","rr.ret.pcnt.hi","dst.rlt.hr.ret","dst.rlt.hr.ret.pcnt","dst.rlt.hr.ret.pcnt.lo","dst.rlt.hr.ret.pcnt.hi","dst.rlt.rr.ret","dst.rlt.rr.ret.pcnt","dst.rlt.rr.ret.pcnt.lo","dst.rlt.rr.ret.pcnt.hi","dr.h.nr.ret","dr.h.nr.ret.pcnt","dr.h.nr.ret.pcnt.lo","dr.h.nr.ret.pcnt.hi"
"1235","Qatar","QAT","EMR",6,2006,"pre-2010 TME data collection",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","Romania","ROU","EUR",1,2022,"Surveillance",1,NA,"A",1246,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395,142,NA,NA,NA,170,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,NA
"1237","Romania","ROU","EUR",2,2021,"Surveillance",1,NA,"A",1158,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245,142,NA,NA,NA,150,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA
"1238","Romania","ROU","EUR",3,2020,"Surveillance",1,NA,"A",1189,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195,159,NA,NA,NA,196,NA,NA,NA,159,NA,NA,NA,NA,NA,NA,NA
"1239","Romania","ROU","EUR",4,2019,"Surveillance",1,NA,"A",1678,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702,218,NA,NA,NA,260,NA,NA,NA,215,NA,NA,NA,NA,NA,NA,NA
"1240","Romania","ROU","EUR",5,2018,"Surveillance",1,NA,"A",1812,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854,270,NA,NA,NA,317,NA,NA,NA,267,NA,NA,NA,NA,NA,NA,NA
"1241","Romania","ROU","EUR",6,2017,"Surveillance",1,NA,"A",1910,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,292,NA,NA,NA,344,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA
"1242","Romania","ROU","EUR",7,2016,"Surveillance",1,NA,"A",2137,334,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA
"1243","Romania","ROU","EUR",8,2015,"Surveillance",1,NA,"A",2280,397,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA
"1244","Romania","ROU","EUR",9,2015,"Survey",1,NA,"A",481,NA,10.8,8.04,13.59,NA,1.4,0.39,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,4.25,8.64
"1245","Romania","ROU","EUR",10,2004,"Survey",1,NA,"A",382,NA,10.88,8.04,14.57,NA,0.74,3.74,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.28,13.62,21.45
"1246","Romania","ROU","EUR",11,1995,"Survey",1,NA,"A",1521,NA,14.4,12.55,16.44,NA,1.97,1.33,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.23,15.2,19.44
"1247","Russian Federation","RUS","EUR",1,2022,"Surveillance",1,NA,"A",16378,10531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16378,11022,NA,NA,NA,11771,NA,NA,NA,11022,NA,NA,NA,NA,NA,NA,NA
"1248","Russian Federation","RUS","EUR",2,2021,"Surveillance",1,NA,"A",18831,12084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18831,12745,NA,NA,NA,13409,NA,NA,NA,12745,NA,NA,NA,NA,NA,NA,NA
"1249","Russian Federation","RUS","EUR",3,2020,"Surveillance",1,NA,"A",20923,13417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20923,14306,NA,NA,NA,15346,NA,NA,NA,14306,NA,NA,NA,NA,NA,NA,NA
"1250","Russian Federation","RUS","EUR",4,2019,"Surveillance",1,NA,"A",24287,15858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24287,17199,NA,NA,NA,18286,NA,NA,NA,17199,NA,NA,NA,NA,NA,NA,NA
"1251","Russian Federation","RUS","EUR",5,2018,"Surveillance",1,NA,"A",24088,15155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24088,17011,NA,NA,NA,18327,NA,NA,NA,17011,NA,NA,NA,NA,NA,NA,NA
"1252","Russian Federation","RUS","EUR",6,2017,"Surveillance",1,NA,"A",24792,14611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24792,16567,NA,NA,NA,17737,NA,NA,NA,16567,NA,NA,NA,NA,NA,NA,NA
"1253","Russian Federation","RUS","EUR",7,2016,"Surveillance",1,NA,"A",26871,17508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","Rwanda","RWA","AFR",1,2022,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","Rwanda","RWA","AFR",2,2021,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","Rwanda","RWA","AFR",3,2019,"Surveillance",1,NA,"A",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,26,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"1257","Rwanda","RWA","AFR",4,2018,"Surveillance",1,NA,"A",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","Rwanda","RWA","AFR",5,2016,"Surveillance",1,NA,"R",97,23,NA,NA,NA,0,NA,NA,NA,414,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1259","Rwanda","RWA","AFR",6,2015,"Survey",1,NA,"A",84,NA,10.7,5,19.4,NA,0,0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,6.5
"1260","Rwanda","RWA","AFR",7,2014,"Surveillance",1,NA,"A",99,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1261","Rwanda","RWA","AFR",8,2010,"Surveillance",1,NA,"R",431,82,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"1262","Rwanda","RWA","AFR",9,2005,"Survey",1,NA,"A",85,NA,9.41,4.15,17.71,NA,1.18,0.03,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,0.03,6.38
"1263","Saudi Arabia","SAU","EMR",1,2022,"Surveillance",1,NA,"A",49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1264","Saudi Arabia","SAU","EMR",2,2018,"Surveillance",1,NA,"R",45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2,NA,NA,NA,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1265","Saudi Arabia","SAU","EMR",3,2010,"Survey",1,NA,"A",295,NA,15.9,11.9,20.6,NA,4.4,4.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,23.4,24.7
"1266","Sudan","SDN","EMR",1,2021,"Surveillance",1,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","Sudan","SDN","EMR",2,2020,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,76,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1268","Sudan","SDN","EMR",3,2019,"Surveillance",1,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","Sudan","SDN","EMR",4,2017,"Survey",1,NA,"A",NA,NA,9.7,6.2,13.2,NA,NA,NA,NA,255,NA,12.8,8.6,17.1,NA,NA,NA,NA,NA,NA,4.1,1.8,6.3,NA,NA,NA,NA,NA,NA,NA,NA
"1270","Senegal","SEN","AFR",1,2022,"Surveillance",1,NA,"R",14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311,39,NA,NA,NA,7,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"1271","Senegal","SEN","AFR",2,2021,"Surveillance",1,NA,"R",45,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,54,NA,NA,NA,32,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"1272","Senegal","SEN","AFR",3,2020,"Surveillance",1,NA,"R",45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,61,NA,NA,NA,34,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
"1273","Senegal","SEN","AFR",4,2019,"Surveillance",1,NA,"R",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,35,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1274","Senegal","SEN","AFR",5,2017,"Surveillance",1,NA,"R",40,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,62,NA,NA,NA,33,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"1275","Senegal","SEN","AFR",6,2014,"Survey",1,NA,"A",97,NA,17.5,11.1,23.9,NA,1,0,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","Senegal","SEN","AFR",7,2006,"Survey",1,NA,"A",42,NA,16.67,6.97,31.36,NA,0,0,6.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,1.5,19.48
"1277","Singapore","SGP","WPR",1,2021,"Surveillance",1,NA,"A",67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,2,NA,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1278","Singapore","SGP","WPR",2,2020,"Surveillance",1,NA,"A",55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,NA,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1279","Singapore","SGP","WPR",3,2019,"Surveillance",1,NA,"A",49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1280","Singapore","SGP","WPR",4,2018,"Surveillance",1,NA,"A",74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1281","Singapore","SGP","WPR",5,2017,"Surveillance",1,NA,"A",84,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1282","Singapore","SGP","WPR",6,2016,"Surveillance",1,NA,"A",77,2,NA,NA,NA,0,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1283","Singapore","SGP","WPR",7,2015,"Surveillance",1,NA,"A",84,1,NA,NA,NA,0,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1284","Singapore","SGP","WPR",8,2014,"Surveillance",1,NA,"A",76,1,NA,NA,NA,0,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1285","Singapore","SGP","WPR",9,2013,"Surveillance",1,NA,"A",76,2,NA,NA,NA,2,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1286","Singapore","SGP","WPR",10,2012,"Surveillance",1,NA,"A",93,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1287","Singapore","SGP","WPR",11,2011,"Surveillance",1,NA,"A",104,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1288","Singapore","SGP","WPR",12,2010,"Surveillance",1,NA,"A",79,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1289","Singapore","SGP","WPR",13,2009,"Surveillance",1,NA,"A",85,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1290","Singapore","SGP","WPR",14,2008,"Surveillance",1,NA,"A",103,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1291","Singapore","SGP","WPR",15,2007,"Surveillance",1,NA,"A",105,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1292","Singapore","SGP","WPR",16,2006,"Surveillance",1,NA,"A",101,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1293","Singapore","SGP","WPR",17,2005,"Surveillance",1,NA,"A",105,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1294","Singapore","SGP","WPR",18,2004,"Surveillance",1,NA,"A",117,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"1295","Singapore","SGP","WPR",19,2003,"Surveillance",1,NA,"A",122,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1296","Singapore","SGP","WPR",20,2002,"Surveillance",1,NA,"A",135,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"1297","Singapore","SGP","WPR",21,2001,"Surveillance",1,NA,"A",126,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1298","Singapore","SGP","WPR",22,1996,"Surveillance",1,NA,"A",151,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"1299","Solomon Islands","SLB","WPR",1,2021,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1300","Solomon Islands","SLB","WPR",2,2020,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1301","Solomon Islands","SLB","WPR",3,2013,"Surveillance",1,NA,"R",7,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1302","Solomon Islands","SLB","WPR",4,2012,"Surveillance",1,NA,"R",16,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1303","Sierra Leone","SLE","AFR",1,1997,"Survey",1,NA,"A",13,NA,23.08,5.04,53.81,NA,0,0,20.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.46,13.86,68.42
"1304","Sierra Leone","SLE","AFR",2,1996,"Survey",1,NA,"A",172,NA,12.79,8.19,18.72,NA,1.74,0.36,5.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.23,23.47,37.69
"1305","El Salvador","SLV","AMR",1,2014,"Surveillance",1,NA,"R",83,0,NA,NA,NA,1,NA,NA,NA,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1306","El Salvador","SLV","AMR",2,2012,"Surveillance",1,NA,"R",73,8,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1307","El Salvador","SLV","AMR",3,2011,"Surveillance",1,NA,"R",69,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1308","El Salvador","SLV","AMR",4,2009,"Surveillance",1,NA,"R",85,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1309","El Salvador","SLV","AMR",5,2001,"Survey",1,NA,"A",100,NA,7,2.86,13.89,NA,6,2.23,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.64,11.28
"1310","Somalia","SOM","EMR",1,2022,"Surveillance",1,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","Somalia","SOM","EMR",2,2019,"Surveillance",1,NA,"R",18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,35,NA,NA,NA,11,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"1312","Somalia","SOM","EMR",3,2011,"Survey",1,NA,"A",96,NA,40.7,23.3,58.1,NA,6.3,2.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,4.2,16
"1313","Serbia","SRB","EUR",1,2013,"Surveillance",1,NA,"A",86,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1314","Serbia","SRB","EUR",2,2012,"Surveillance",1,NA,"A",83,3,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1315","Serbia","SRB","EUR",3,2011,"Surveillance",1,NA,"A",100,6,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1316","Serbia","SRB","EUR",4,2010,"Surveillance",1,NA,"A",113,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1317","Serbia","SRB","EUR",5,2008,"Surveillance",1,NA,"A",130,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"1318","Serbia","SRB","EUR",6,2007,"pre-2010 TME data collection",1,NA,"A",185,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","Serbia","SRB","EUR",7,2006,"pre-2010 TME data collection",1,NA,"A",140,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","Serbia","SRB","EUR",8,2005,"Surveillance",1,NA,"A",121,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1321","South Sudan","SSD","AFR",1,2022,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823,62,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1322","Sao Tome and Principe","STP","AFR",1,2022,"Surveillance",1,NA,"R",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1323","Sao Tome and Principe","STP","AFR",2,2012,"Surveillance",1,NA,"R",8,7,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1324","Suriname","SUR","AMR",1,2022,"Surveillance",1,NA,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1325","Suriname","SUR","AMR",2,2021,"Surveillance",1,NA,"A",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1326","Suriname","SUR","AMR",3,2019,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1327","Suriname","SUR","AMR",4,2018,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"1328","Suriname","SUR","AMR",5,2016,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","Suriname","SUR","AMR",6,2015,"Surveillance",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","Slovakia","SVK","EUR",1,2021,"Surveillance",1,NA,"A",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1331","Slovakia","SVK","EUR",2,2020,"Surveillance",1,NA,"A",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1332","Slovakia","SVK","EUR",3,2019,"Surveillance",1,NA,"A",21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"1333","Slovakia","SVK","EUR",4,2018,"Surveillance",1,NA,"A",15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1334","Slovakia","SVK","EUR",5,2017,"Surveillance",1,NA,"A",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1335","Slovakia","SVK","EUR",6,2012,"Surveillance",1,NA,"A",27,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1336","Slovakia","SVK","EUR",7,2011,"Surveillance",1,NA,"A",29,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"1337","Slovakia","SVK","EUR",8,2010,"Surveillance",1,NA,"A",32,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1338","Slovakia","SVK","EUR",9,2009,"Surveillance",1,NA,"A",36,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1339","Slovakia","SVK","EUR",10,2007,"pre-2010 TME data collection",1,NA,"A",53,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
